subject,step,task,n_trials
9303,S06_speech_4,speech_discrim_stepped,0
9303,S07_speech_5,speech_discrim_stepped,0
9303,S08_speech_6,speech_discrim_stepped,0
9303,S09_speech_7,speech_discrim_stepped,0
9303,S10_speech_8,speech_discrim_stepped,0
9303,S11_speech_9,speech_discrim_stepped,0
9303,S12_speech_10,speech_discrim_stepped,0
9303,S13_speech_11,speech_discrim_stepped,0
9303,S14_speech_12,speech_discrim_stepped,0
9303,S15_speech_13,speech_discrim_stepped,0
9303,S16_speech_14,speech_discrim_stepped,0
9303,S17_speech_15,speech_discrim_stepped,0
9303,S18_speech_16,speech_discrim_stepped,0
9303,S19_speech_17,speech_discrim_stepped,0
9303,S20_speech_18,speech_discrim_stepped,0
9303,S21_speech_19,speech_discrim_stepped,0
9303,S22_speech_20,speech_discrim_stepped,0
9303,S23_speech_21,speech_discrim_stepped,0
9303,S24_speech_22,speech_discrim_stepped,0
9303,S25_speech_23,speech_discrim_stepped,0
9303,S26_speech_24,speech_discrim_stepped,0
9303,S27_speech_25,speech_discrim_stepped,0
9303,S28_speech_26,speech_discrim_stepped,0
9303,S29_speech_27,speech_discrim_stepped,0
9303,S00_Free Water,speech_discrim,145
9303,S01_reqrewards,speech_discrim,0
9303,S02_tonediscrim,speech_discrim,0
9303,S03_speech_1,speech_discrim,0
9303,S04_speech_2,speech_discrim,0
9303,S05_speech_3,speech_discrim,0
9395,S00_Free Water,speech_discrim_stepped,201
9395,S01_reqrewards,speech_discrim_stepped,301
9395,S02_tonediscrim,speech_discrim_stepped,3371
9395,S03_speech_1,speech_discrim_stepped,4782
9395,S04_speech_2,speech_discrim_stepped,30945
9395,S05_speech_3,speech_discrim_stepped,11245
9395,S06_speech_4,speech_discrim_stepped,0
9395,S07_speech_5,speech_discrim_stepped,0
9395,S08_speech_6,speech_discrim_stepped,0
9395,S09_speech_7,speech_discrim_stepped,0
9395,S10_speech_8,speech_discrim_stepped,0
9395,S11_speech_9,speech_discrim_stepped,0
9395,S12_speech_10,speech_discrim_stepped,0
9395,S13_speech_11,speech_discrim_stepped,0
9395,S14_speech_12,speech_discrim_stepped,0
9395,S15_speech_13,speech_discrim_stepped,0
9395,S16_speech_14,speech_discrim_stepped,0
9395,S17_speech_15,speech_discrim_stepped,0
9395,S18_speech_16,speech_discrim_stepped,0
9395,S19_speech_17,speech_discrim_stepped,0
9395,S20_speech_18,speech_discrim_stepped,0
9395,S21_speech_19,speech_discrim_stepped,0
9395,S22_speech_20,speech_discrim_stepped,0
9395,S23_speech_21,speech_discrim_stepped,0
9395,S24_speech_22,speech_discrim_stepped,0
9395,S25_speech_23,speech_discrim_stepped,0
9395,S26_speech_24,speech_discrim_stepped,0
9395,S27_speech_25,speech_discrim_stepped,0
9395,S28_speech_26,speech_discrim_stepped,0
9395,S29_speech_27,speech_discrim_stepped,0
89,S00_2AFC_Gap,gap_laser,446
89,S01_2AFC_Gap_Laser,gap_laser,0
89,S00_Free Water,gap_detection,201
89,S01_request_rewards,gap_detection,301
89,S02_long_gap,gap_detection,3085
89,S03_gap_128,gap_detection,813
89,S04_gap_64,gap_detection,605
89,S05_gap_all,gap_detection,64679
9294,S00_Free Water,speech_discrim_stepped,0
9294,S01_reqrewards,speech_discrim_stepped,301
9294,S02_tonediscrim,speech_discrim_stepped,4434
9294,S03_speech_1,speech_discrim_stepped,9449
9294,S04_speech_2,speech_discrim_stepped,12632
9294,S05_speech_3,speech_discrim_stepped,5641
9294,S06_speech_4,speech_discrim_stepped,6118
9294,S07_speech_5,speech_discrim_stepped,0
9294,S08_speech_6,speech_discrim_stepped,0
9294,S09_speech_7,speech_discrim_stepped,0
9294,S10_speech_8,speech_discrim_stepped,0
9294,S11_speech_9,speech_discrim_stepped,0
9294,S12_speech_10,speech_discrim_stepped,0
9294,S13_speech_11,speech_discrim_stepped,0
9294,S14_speech_12,speech_discrim_stepped,0
9294,S15_speech_13,speech_discrim_stepped,0
9294,S16_speech_14,speech_discrim_stepped,0
9294,S17_speech_15,speech_discrim_stepped,0
9294,S18_speech_16,speech_discrim_stepped,0
9294,S19_speech_17,speech_discrim_stepped,0
9294,S20_speech_18,speech_discrim_stepped,0
9294,S21_speech_19,speech_discrim_stepped,0
9294,S22_speech_20,speech_discrim_stepped,0
9294,S23_speech_21,speech_discrim_stepped,0
9294,S24_speech_22,speech_discrim_stepped,0
9294,S25_speech_23,speech_discrim_stepped,0
9294,S26_speech_24,speech_discrim_stepped,0
9294,S27_speech_25,speech_discrim_stepped,0
9294,S28_speech_26,speech_discrim_stepped,0
9294,S29_speech_27,speech_discrim_stepped,0
9294,S00_Free Water,speech_discrim,201
9294,S01_reqrewards,speech_discrim,183
9294,S02_tonediscrim,speech_discrim,0
9294,S03_speech_1,speech_discrim,0
9294,S04_speech_2,speech_discrim,0
9294,S05_speech_3,speech_discrim,0
999,S00_Free Water,gap_laser_PV,284
999,S01_request_rewards,gap_laser_PV,0
999,S02_long_gap,gap_laser_PV,0
999,S03_gap_128,gap_laser_PV,0
999,S04_gap_64,gap_laser_PV,0
999,S05_gap_all,gap_laser_PV,0
999,S06_2AFC_Gap_Laser,gap_laser_PV,0
9236,S00_Free Water,speech_discrim_stepped,201
9236,S01_reqrewards,speech_discrim_stepped,301
9236,S02_tonediscrim,speech_discrim_stepped,36152
9236,S03_speech_1,speech_discrim_stepped,2006
9236,S04_speech_2,speech_discrim_stepped,0
9236,S05_speech_3,speech_discrim_stepped,0
9236,S06_speech_4,speech_discrim_stepped,0
9236,S07_speech_5,speech_discrim_stepped,0
9236,S08_speech_6,speech_discrim_stepped,0
9236,S09_speech_7,speech_discrim_stepped,0
9236,S10_speech_8,speech_discrim_stepped,0
9236,S11_speech_9,speech_discrim_stepped,0
9236,S12_speech_10,speech_discrim_stepped,0
9236,S13_speech_11,speech_discrim_stepped,0
9236,S14_speech_12,speech_discrim_stepped,0
9236,S15_speech_13,speech_discrim_stepped,0
9236,S16_speech_14,speech_discrim_stepped,0
9236,S17_speech_15,speech_discrim_stepped,0
9236,S18_speech_16,speech_discrim_stepped,0
9236,S19_speech_17,speech_discrim_stepped,0
9236,S20_speech_18,speech_discrim_stepped,0
9236,S21_speech_19,speech_discrim_stepped,0
9236,S22_speech_20,speech_discrim_stepped,0
9236,S23_speech_21,speech_discrim_stepped,0
9236,S24_speech_22,speech_discrim_stepped,0
9236,S25_speech_23,speech_discrim_stepped,0
9236,S26_speech_24,speech_discrim_stepped,0
9236,S27_speech_25,speech_discrim_stepped,0
9236,S28_speech_26,speech_discrim_stepped,0
9236,S29_speech_27,speech_discrim_stepped,0
8671,S00_Free Water,tone_discrim,201
8671,S01_req_rewards,tone_discrim,320
8671,S02_tone_discrim,tone_discrim,1705
8671,S00_Free Water,speech_discrim,0
8671,S01_reqrewards,speech_discrim,0
8671,S02_tonediscrim,speech_discrim,9098
8671,S03_speech_1,speech_discrim,7811
8671,S04_speech_2,speech_discrim,2352
8671,S05_speech_3,speech_discrim,10553
8731,S00_Free Water,speech_discrim,341
8731,S01_reqrewards,speech_discrim,3932
8731,S02_tonediscrim,speech_discrim,5735
8731,S03_speech_1,speech_discrim,5936
8731,S04_speech_2,speech_discrim,0
8731,S05_speech_3,speech_discrim,0
1012,S00_Free Water,gap_laser_PV,238
1012,S01_request_rewards,gap_laser_PV,343
1012,S02_long_gap,gap_laser_PV,1507
1012,S03_gap_128,gap_laser_PV,0
1012,S04_gap_64,gap_laser_PV,0
1012,S05_gap_all,gap_laser_PV,0
1012,S06_2AFC_Gap_Laser,gap_laser_PV,0
8890,S00_Free Water,speech_discrim,2945
8890,S01_reqrewards,speech_discrim,5360
8890,S02_tonediscrim,speech_discrim,0
8890,S03_speech_1,speech_discrim,0
8890,S04_speech_2,speech_discrim,0
8890,S05_speech_3,speech_discrim,0
8614,S00_Free Water,speech_discrim,2510
8614,S01_reqrewards,speech_discrim,4564
8614,S02_tonediscrim,speech_discrim,0
8614,S03_speech_1,speech_discrim,0
8614,S04_speech_2,speech_discrim,0
8614,S05_speech_3,speech_discrim,0
8917,S00_Free Water,speech_discrim,256
8917,S01_reqrewards,speech_discrim,0
8917,S02_tonediscrim,speech_discrim,4397
8917,S03_speech_1,speech_discrim,2498
8917,S04_speech_2,speech_discrim,660
8917,S05_speech_3,speech_discrim,15229
8705,S00_Free Water,tone_discrim,201
8705,S01_req_rewards,tone_discrim,300
8705,S02_tone_discrim,tone_discrim,3049
8705,S00_Free Water,speech_discrim,0
8705,S01_reqrewards,speech_discrim,0
8705,S02_tonediscrim,speech_discrim,7246
8705,S03_speech_1,speech_discrim,10689
8705,S04_speech_2,speech_discrim,0
8705,S05_speech_3,speech_discrim,0
127,S00_2AFC_Gap,gap_laser,2601
127,S01_2AFC_Gap_Laser,gap_laser,0
127,S00_Free Water,gap_detection,201
127,S01_request_rewards,gap_detection,301
127,S02_long_gap,gap_detection,1906
127,S03_gap_128,gap_detection,500
127,S04_gap_64,gap_detection,501
127,S05_gap_all,gap_detection,86214
176,S00_Free Water,gap_laser_PV,201
176,S01_request_rewards,gap_laser_PV,301
176,S02_long_gap,gap_laser_PV,1929
176,S03_gap_128,gap_laser_PV,503
176,S04_gap_64,gap_laser_PV,1315
176,S05_gap_all,gap_laser_PV,3606
176,S06_2AFC_Gap_Laser,gap_laser_PV,46015
8887,S00_Free Water,speech_discrim,435
8887,S01_reqrewards,speech_discrim,3114
8887,S02_tonediscrim,speech_discrim,4250
8887,S03_speech_1,speech_discrim,5902
8887,S04_speech_2,speech_discrim,0
8887,S05_speech_3,speech_discrim,0
8712,S00_Free Water,speech_discrim,289
8712,S01_reqrewards,speech_discrim,0
8712,S02_tonediscrim,speech_discrim,16620
8712,S03_speech_1,speech_discrim,3554
8712,S04_speech_2,speech_discrim,0
8712,S05_speech_3,speech_discrim,0
8743,S00_Free Water,tone_discrim,201
8743,S01_req_rewards,tone_discrim,420
8743,S02_tone_discrim,tone_discrim,2943
8743,S00_Free Water,speech_discrim,0
8743,S01_reqrewards,speech_discrim,0
8743,S02_tonediscrim,speech_discrim,17910
8743,S03_speech_1,speech_discrim,22909
8743,S04_speech_2,speech_discrim,8108
8743,S05_speech_3,speech_discrim,0
130,S00_2AFC_Gap,gap_laser,5533
130,S01_2AFC_Gap_Laser,gap_laser,0
130,S00_Free Water,gap_detection,201
130,S01_request_rewards,gap_detection,313
130,S02_long_gap,gap_detection,3507
130,S03_gap_128,gap_detection,922
130,S04_gap_64,gap_detection,500
130,S05_gap_all,gap_detection,50261
9052,S00_Free Water,speech_discrim,289
9052,S01_reqrewards,speech_discrim,1118
9052,S02_tonediscrim,speech_discrim,3775
9052,S03_speech_1,speech_discrim,3450
9052,S04_speech_2,speech_discrim,2332
9052,S05_speech_3,speech_discrim,3135
9215,S00_Free Water,speech_discrim_stepped,0
9215,S01_reqrewards,speech_discrim_stepped,301
9215,S02_tonediscrim,speech_discrim_stepped,1925
9215,S03_speech_1,speech_discrim_stepped,12000
9215,S04_speech_2,speech_discrim_stepped,19371
9215,S05_speech_3,speech_discrim_stepped,6811
9215,S06_speech_4,speech_discrim_stepped,0
9215,S07_speech_5,speech_discrim_stepped,0
9215,S08_speech_6,speech_discrim_stepped,0
9215,S09_speech_7,speech_discrim_stepped,0
9215,S10_speech_8,speech_discrim_stepped,0
9215,S11_speech_9,speech_discrim_stepped,0
9215,S12_speech_10,speech_discrim_stepped,0
9215,S13_speech_11,speech_discrim_stepped,0
9215,S14_speech_12,speech_discrim_stepped,0
9215,S15_speech_13,speech_discrim_stepped,0
9215,S16_speech_14,speech_discrim_stepped,0
9215,S17_speech_15,speech_discrim_stepped,0
9215,S18_speech_16,speech_discrim_stepped,0
9215,S19_speech_17,speech_discrim_stepped,0
9215,S20_speech_18,speech_discrim_stepped,0
9215,S21_speech_19,speech_discrim_stepped,0
9215,S22_speech_20,speech_discrim_stepped,0
9215,S23_speech_21,speech_discrim_stepped,0
9215,S24_speech_22,speech_discrim_stepped,0
9215,S25_speech_23,speech_discrim_stepped,0
9215,S26_speech_24,speech_discrim_stepped,0
9215,S27_speech_25,speech_discrim_stepped,0
9215,S28_speech_26,speech_discrim_stepped,0
9215,S29_speech_27,speech_discrim_stepped,0
9215,S00_Free Water,speech_discrim,201
9215,S01_reqrewards,speech_discrim,62
9215,S02_tonediscrim,speech_discrim,0
9215,S03_speech_1,speech_discrim,0
9215,S04_speech_2,speech_discrim,0
9215,S05_speech_3,speech_discrim,0
8910,S00_Free Water,speech_discrim,289
8910,S01_reqrewards,speech_discrim,301
8910,S02_tonediscrim,speech_discrim,3793
8910,S03_speech_1,speech_discrim,1575
8910,S04_speech_2,speech_discrim,1186
8910,S05_speech_3,speech_discrim,14173
8736,S00_Free Water,tone_discrim,201
8736,S01_req_rewards,tone_discrim,177
8736,S02_tone_discrim,tone_discrim,0
8736,S00_Free Water,speech_discrim,0
8736,S01_reqrewards,speech_discrim,0
8736,S02_tonediscrim,speech_discrim,8008
8736,S03_speech_1,speech_discrim,0
8736,S04_speech_2,speech_discrim,0
8736,S05_speech_3,speech_discrim,0
1015,S00_Free Water,gap_laser_PV,378
1015,S01_request_rewards,gap_laser_PV,96
1015,S02_long_gap,gap_laser_PV,0
1015,S03_gap_128,gap_laser_PV,0
1015,S04_gap_64,gap_laser_PV,0
1015,S05_gap_all,gap_laser_PV,0
1015,S06_2AFC_Gap_Laser,gap_laser_PV,0
8607,S00_Free Water,tone_discrim,201
8607,S01_req_rewards,tone_discrim,596
8607,S02_tone_discrim,tone_discrim,2555
8607,S00_Free Water,speech_discrim,0
8607,S01_reqrewards,speech_discrim,0
8607,S02_tonediscrim,speech_discrim,2397
8607,S03_speech_1,speech_discrim,3732
8607,S04_speech_2,speech_discrim,1237
8607,S05_speech_3,speech_discrim,7883
256,S00_Free Water,gap_laser_PV,201
256,S01_request_rewards,gap_laser_PV,301
256,S02_long_gap,gap_laser_PV,2370
256,S03_gap_128,gap_laser_PV,685
256,S04_gap_64,gap_laser_PV,2013
256,S05_gap_all,gap_laser_PV,3539
256,S06_2AFC_Gap_Laser,gap_laser_PV,44985
134,S00_2AFC_Gap,gap_laser2,1103
134,S00_Nafc_Gap,gap_laser2,0
134,S01_2AFC_Gap_Laser,gap_laser2,39724
134,S01_Nafc_Gap_Laser,gap_laser2,0
134,S00_2AFC_Gap,gap_laser,4846
134,S01_2AFC_Gap_Laser,gap_laser,1499
134,S00_Free Water,gap_detection,202
134,S01_request_rewards,gap_detection,303
134,S02_long_gap,gap_detection,2177
134,S03_gap_128,gap_detection,501
134,S04_gap_64,gap_detection,510
134,S05_gap_all,gap_detection,64377
8821,S00_Free Water,speech_discrim,1974
8821,S01_reqrewards,speech_discrim,2316
8821,S02_tonediscrim,speech_discrim,11081
8821,S03_speech_1,speech_discrim,0
8821,S04_speech_2,speech_discrim,0
8821,S05_speech_3,speech_discrim,0
262,S00_Free Water,gap_laser_PV,201
262,S01_request_rewards,gap_laser_PV,301
262,S02_long_gap,gap_laser_PV,2469
262,S03_gap_128,gap_laser_PV,582
262,S04_gap_64,gap_laser_PV,1224
262,S05_gap_all,gap_laser_PV,3021
262,S06_2AFC_Gap_Laser,gap_laser_PV,40845
1001,S00_Free Water,gap_laser_GPR26,285
1001,S01_request_rewards,gap_laser_GPR26,323
1001,S02_long_gap,gap_laser_GPR26,1057
1001,S03_gap_128,gap_laser_GPR26,500
1001,S04_gap_64,gap_laser_GPR26,500
1001,S05_gap_all,gap_laser_GPR26,1000
1001,S06_2AFC_Gap_Laser,gap_laser_GPR26,1430
8773,S00_Free Water,tone_discrim,201
8773,S01_req_rewards,tone_discrim,301
8773,S02_tone_discrim,tone_discrim,342
8773,S00_Free Water,speech_discrim,0
8773,S01_reqrewards,speech_discrim,0
8773,S02_tonediscrim,speech_discrim,7121
8773,S03_speech_1,speech_discrim,3688
8773,S04_speech_2,speech_discrim,2473
8773,S05_speech_3,speech_discrim,2646
151,S00_Free Water,gap_laser_PV,201
151,S01_request_rewards,gap_laser_PV,301
151,S02_long_gap,gap_laser_PV,1873
151,S03_gap_128,gap_laser_PV,696
151,S04_gap_64,gap_laser_PV,1750
151,S05_gap_all,gap_laser_PV,2618
151,S06_2AFC_Gap_Laser,gap_laser_PV,58826
9300,S00_Free Water,speech_discrim_stepped,0
9300,S01_reqrewards,speech_discrim_stepped,301
9300,S02_tonediscrim,speech_discrim_stepped,2340
9300,S03_speech_1,speech_discrim_stepped,10997
9300,S04_speech_2,speech_discrim_stepped,14089
9300,S05_speech_3,speech_discrim_stepped,14
9300,S06_speech_4,speech_discrim_stepped,0
9300,S07_speech_5,speech_discrim_stepped,0
9300,S08_speech_6,speech_discrim_stepped,0
9300,S09_speech_7,speech_discrim_stepped,0
9300,S10_speech_8,speech_discrim_stepped,0
9300,S11_speech_9,speech_discrim_stepped,0
9300,S12_speech_10,speech_discrim_stepped,0
9300,S13_speech_11,speech_discrim_stepped,0
9300,S14_speech_12,speech_discrim_stepped,0
9300,S15_speech_13,speech_discrim_stepped,0
9300,S16_speech_14,speech_discrim_stepped,0
9300,S17_speech_15,speech_discrim_stepped,0
9300,S18_speech_16,speech_discrim_stepped,0
9300,S19_speech_17,speech_discrim_stepped,0
9300,S20_speech_18,speech_discrim_stepped,0
9300,S21_speech_19,speech_discrim_stepped,0
9300,S22_speech_20,speech_discrim_stepped,0
9300,S23_speech_21,speech_discrim_stepped,0
9300,S24_speech_22,speech_discrim_stepped,0
9300,S25_speech_23,speech_discrim_stepped,0
9300,S26_speech_24,speech_discrim_stepped,0
9300,S27_speech_25,speech_discrim_stepped,0
9300,S28_speech_26,speech_discrim_stepped,0
9300,S29_speech_27,speech_discrim_stepped,0
9300,S00_Free Water,speech_discrim,201
9300,S01_reqrewards,speech_discrim,20
9300,S02_tonediscrim,speech_discrim,0
9300,S03_speech_1,speech_discrim,0
9300,S04_speech_2,speech_discrim,0
9300,S05_speech_3,speech_discrim,0
9240,S00_Free Water,speech_discrim_stepped,0
9240,S01_reqrewards,speech_discrim_stepped,301
9240,S02_tonediscrim,speech_discrim_stepped,21671
9240,S03_speech_1,speech_discrim_stepped,10141
9240,S04_speech_2,speech_discrim_stepped,0
9240,S05_speech_3,speech_discrim_stepped,0
9240,S06_speech_4,speech_discrim_stepped,0
9240,S07_speech_5,speech_discrim_stepped,0
9240,S08_speech_6,speech_discrim_stepped,0
9240,S09_speech_7,speech_discrim_stepped,0
9240,S10_speech_8,speech_discrim_stepped,0
9240,S11_speech_9,speech_discrim_stepped,0
9240,S12_speech_10,speech_discrim_stepped,0
9240,S13_speech_11,speech_discrim_stepped,0
9240,S14_speech_12,speech_discrim_stepped,0
9240,S15_speech_13,speech_discrim_stepped,0
9240,S16_speech_14,speech_discrim_stepped,0
9240,S17_speech_15,speech_discrim_stepped,0
9240,S18_speech_16,speech_discrim_stepped,0
9240,S19_speech_17,speech_discrim_stepped,0
9240,S20_speech_18,speech_discrim_stepped,0
9240,S21_speech_19,speech_discrim_stepped,0
9240,S22_speech_20,speech_discrim_stepped,0
9240,S23_speech_21,speech_discrim_stepped,0
9240,S24_speech_22,speech_discrim_stepped,0
9240,S25_speech_23,speech_discrim_stepped,0
9240,S26_speech_24,speech_discrim_stepped,0
9240,S27_speech_25,speech_discrim_stepped,0
9240,S28_speech_26,speech_discrim_stepped,0
9240,S29_speech_27,speech_discrim_stepped,0
9240,S00_Free Water,speech_discrim,201
9240,S01_reqrewards,speech_discrim,47
9240,S02_tonediscrim,speech_discrim,0
9240,S03_speech_1,speech_discrim,0
9240,S04_speech_2,speech_discrim,0
9240,S05_speech_3,speech_discrim,0
9396,S00_Free Water,speech_discrim_stepped,201
9396,S01_reqrewards,speech_discrim_stepped,301
9396,S02_tonediscrim,speech_discrim_stepped,3148
9396,S03_speech_1,speech_discrim_stepped,12174
9396,S04_speech_2,speech_discrim_stepped,31935
9396,S05_speech_3,speech_discrim_stepped,0
9396,S06_speech_4,speech_discrim_stepped,0
9396,S07_speech_5,speech_discrim_stepped,0
9396,S08_speech_6,speech_discrim_stepped,0
9396,S09_speech_7,speech_discrim_stepped,0
9396,S10_speech_8,speech_discrim_stepped,0
9396,S11_speech_9,speech_discrim_stepped,0
9396,S12_speech_10,speech_discrim_stepped,0
9396,S13_speech_11,speech_discrim_stepped,0
9396,S14_speech_12,speech_discrim_stepped,0
9396,S15_speech_13,speech_discrim_stepped,0
9396,S16_speech_14,speech_discrim_stepped,0
9396,S17_speech_15,speech_discrim_stepped,0
9396,S18_speech_16,speech_discrim_stepped,0
9396,S19_speech_17,speech_discrim_stepped,0
9396,S20_speech_18,speech_discrim_stepped,0
9396,S21_speech_19,speech_discrim_stepped,0
9396,S22_speech_20,speech_discrim_stepped,0
9396,S23_speech_21,speech_discrim_stepped,0
9396,S24_speech_22,speech_discrim_stepped,0
9396,S25_speech_23,speech_discrim_stepped,0
9396,S26_speech_24,speech_discrim_stepped,0
9396,S27_speech_25,speech_discrim_stepped,0
9396,S28_speech_26,speech_discrim_stepped,0
9396,S29_speech_27,speech_discrim_stepped,0
9235,S00_Free Water,speech_discrim_stepped,201
9235,S01_reqrewards,speech_discrim_stepped,301
9235,S02_tonediscrim,speech_discrim_stepped,2691
9235,S03_speech_1,speech_discrim_stepped,16810
9235,S04_speech_2,speech_discrim_stepped,18813
9235,S05_speech_3,speech_discrim_stepped,0
9235,S06_speech_4,speech_discrim_stepped,0
9235,S07_speech_5,speech_discrim_stepped,0
9235,S08_speech_6,speech_discrim_stepped,0
9235,S09_speech_7,speech_discrim_stepped,0
9235,S10_speech_8,speech_discrim_stepped,0
9235,S11_speech_9,speech_discrim_stepped,0
9235,S12_speech_10,speech_discrim_stepped,0
9235,S13_speech_11,speech_discrim_stepped,0
9235,S14_speech_12,speech_discrim_stepped,0
9235,S15_speech_13,speech_discrim_stepped,0
9235,S16_speech_14,speech_discrim_stepped,0
9235,S17_speech_15,speech_discrim_stepped,0
9235,S18_speech_16,speech_discrim_stepped,0
9235,S19_speech_17,speech_discrim_stepped,0
9235,S20_speech_18,speech_discrim_stepped,0
9235,S21_speech_19,speech_discrim_stepped,0
9235,S22_speech_20,speech_discrim_stepped,0
9235,S23_speech_21,speech_discrim_stepped,0
9235,S24_speech_22,speech_discrim_stepped,0
9235,S25_speech_23,speech_discrim_stepped,0
9235,S26_speech_24,speech_discrim_stepped,0
9235,S27_speech_25,speech_discrim_stepped,0
9235,S28_speech_26,speech_discrim_stepped,0
9235,S29_speech_27,speech_discrim_stepped,0
9297,S00_Free Water,speech_discrim_stepped,201
9297,S01_reqrewards,speech_discrim_stepped,301
9297,S02_tonediscrim,speech_discrim_stepped,5116
9297,S03_speech_1,speech_discrim_stepped,11923
9297,S04_speech_2,speech_discrim_stepped,15370
9297,S05_speech_3,speech_discrim_stepped,6105
9297,S06_speech_4,speech_discrim_stepped,0
9297,S07_speech_5,speech_discrim_stepped,0
9297,S08_speech_6,speech_discrim_stepped,0
9297,S09_speech_7,speech_discrim_stepped,0
9297,S10_speech_8,speech_discrim_stepped,0
9297,S11_speech_9,speech_discrim_stepped,0
9297,S12_speech_10,speech_discrim_stepped,0
9297,S13_speech_11,speech_discrim_stepped,0
9297,S14_speech_12,speech_discrim_stepped,0
9297,S15_speech_13,speech_discrim_stepped,0
9297,S16_speech_14,speech_discrim_stepped,0
9297,S17_speech_15,speech_discrim_stepped,0
9297,S18_speech_16,speech_discrim_stepped,0
9297,S19_speech_17,speech_discrim_stepped,0
9297,S20_speech_18,speech_discrim_stepped,0
9297,S21_speech_19,speech_discrim_stepped,0
9297,S22_speech_20,speech_discrim_stepped,0
9297,S23_speech_21,speech_discrim_stepped,0
9297,S24_speech_22,speech_discrim_stepped,0
9297,S25_speech_23,speech_discrim_stepped,0
9297,S26_speech_24,speech_discrim_stepped,0
9297,S27_speech_25,speech_discrim_stepped,0
9297,S28_speech_26,speech_discrim_stepped,0
9297,S29_speech_27,speech_discrim_stepped,0
1011,S00_Free Water,gap_laser_PV,225
1011,S01_request_rewards,gap_laser_PV,308
1011,S02_long_gap,gap_laser_PV,1484
1011,S03_gap_128,gap_laser_PV,500
1011,S04_gap_64,gap_laser_PV,500
1011,S05_gap_all,gap_laser_PV,530
1011,S06_2AFC_Gap_Laser,gap_laser_PV,0
8672,S00_Free Water,tone_discrim,201
8672,S01_req_rewards,tone_discrim,301
8672,S02_tone_discrim,tone_discrim,1583
8672,S00_Free Water,speech_discrim,0
8672,S01_reqrewards,speech_discrim,0
8672,S02_tonediscrim,speech_discrim,749
8672,S03_speech_1,speech_discrim,3834
8672,S04_speech_2,speech_discrim,1751
8672,S05_speech_3,speech_discrim,7104
8732,S00_Free Water,speech_discrim,240
8732,S01_reqrewards,speech_discrim,349
8732,S02_tonediscrim,speech_discrim,7099
8732,S03_speech_1,speech_discrim,4065
8732,S04_speech_2,speech_discrim,4436
8732,S05_speech_3,speech_discrim,561
8706,S00_Free Water,tone_discrim,201
8706,S01_req_rewards,tone_discrim,300
8706,S02_tone_discrim,tone_discrim,2320
8706,S00_Free Water,speech_discrim,0
8706,S01_reqrewards,speech_discrim,0
8706,S02_tonediscrim,speech_discrim,1120
8706,S03_speech_1,speech_discrim,3497
8706,S04_speech_2,speech_discrim,850
8706,S05_speech_3,speech_discrim,7525
8617,S00_Free Water,speech_discrim,206
8617,S01_reqrewards,speech_discrim,2801
8617,S02_tonediscrim,speech_discrim,11790
8617,S03_speech_1,speech_discrim,0
8617,S04_speech_2,speech_discrim,0
8617,S05_speech_3,speech_discrim,0
8606,S00_Free Water,tone_discrim,108
8606,S01_req_rewards,tone_discrim,0
8606,S02_tone_discrim,tone_discrim,4328
8606,S00_Free Water,speech_discrim,0
8606,S01_reqrewards,speech_discrim,0
8606,S02_tonediscrim,speech_discrim,1195
8606,S03_speech_1,speech_discrim,19299
8606,S04_speech_2,speech_discrim,5750
8606,S05_speech_3,speech_discrim,15874
257,S00_Free Water,gap_laser_PV,201
257,S01_request_rewards,gap_laser_PV,301
257,S02_long_gap,gap_laser_PV,3373
257,S03_gap_128,gap_laser_PV,500
257,S04_gap_64,gap_laser_PV,3088
257,S05_gap_all,gap_laser_PV,1221
257,S06_2AFC_Gap_Laser,gap_laser_PV,26592
8820,S00_Free Water,speech_discrim,298
8820,S01_reqrewards,speech_discrim,3738
8820,S02_tonediscrim,speech_discrim,5553
8820,S03_speech_1,speech_discrim,6164
8820,S04_speech_2,speech_discrim,0
8820,S05_speech_3,speech_discrim,0
263,S00_Free Water,gap_laser_PV,201
263,S01_request_rewards,gap_laser_PV,301
263,S02_long_gap,gap_laser_PV,1501
263,S03_gap_128,gap_laser_PV,712
263,S04_gap_64,gap_laser_PV,1235
263,S05_gap_all,gap_laser_PV,4359
263,S06_2AFC_Gap_Laser,gap_laser_PV,28302
1000,S00_Free Water,gap_laser_PV,386
1000,S01_request_rewards,gap_laser_PV,6
1000,S02_long_gap,gap_laser_PV,0
1000,S03_gap_128,gap_laser_PV,0
1000,S04_gap_64,gap_laser_PV,0
1000,S05_gap_all,gap_laser_PV,0
1000,S06_2AFC_Gap_Laser,gap_laser_PV,0
8772,S00_Free Water,tone_discrim,201
8772,S01_req_rewards,tone_discrim,620
8772,S02_tone_discrim,tone_discrim,1881
8772,S00_Free Water,speech_discrim,0
8772,S01_reqrewards,speech_discrim,0
8772,S02_tonediscrim,speech_discrim,1368
8772,S03_speech_1,speech_discrim,4896
8772,S04_speech_2,speech_discrim,513
8772,S05_speech_3,speech_discrim,10210
150,S00_Free Water,gap_laser_PV,201
150,S01_request_rewards,gap_laser_PV,301
150,S02_long_gap,gap_laser_PV,3514
150,S03_gap_128,gap_laser_PV,834
150,S04_gap_64,gap_laser_PV,1652
150,S05_gap_all,gap_laser_PV,3047
